"""Date"""	"""Open"""	"""High"""	"""Low"""	"""Close"""	"""BTCVol"""	"""CurVol"""	"""WeightedP"""
30/01/2018 10:00	10873.37	10900	10780.18	10850.27	473.29	5124712.46	10827.86
30/01/2018 11:00	10850.27	10976.54	10780.18	10907.99	873.17	9504084.44	10884.59
30/01/2018 12:00	10951.32	10999.9	10865.18	10895.99	458.94	5012351.18	10921.63
30/01/2018 13:00	10899.09	10899.9	10358	10399.9	2234.34	23562566.34	10545.67
30/01/2018 14:00	10419.54	10586.45	10383	10511.07	1526.24	16001244.82	10484.07
30/01/2018 15:00	10525.78	10548	10178.54	10292.23	1341.32	13834425.8	10314.07
30/01/2018 16:00	10270.72	10435.88	10270.33	10340.29	762.98	7903251.12	10358.46
30/01/2018 17:00	10361.56	10451.4	10109	10146.45	772.14	7942100.67	10285.8
30/01/2018 18:00	10146.44	10146.44	9731.2	9950.45	3090.98	30724769.13	9940.14
30/01/2018 19:00	9950.42	10280.71	9800	10186	2110.09	21219542.32	10056.21
30/01/2018 20:00	10199	10199	9951	9979	803.01	8076108.9	10057.34
30/01/2018 21:00	9977.51	10155.36	9913.13	10082	892.09	8988401.73	10075.7
30/01/2018 22:00	10082	10224.63	10082	10101.01	1040.96	10594464.71	10177.56
30/01/2018 23:00	10101.01	10101.01	9853.45	9971	819.01	8149513.75	9950.5
31/01/2018 00:00	9971	10010.69	9599	9698.98	1101.87	10762052.43	9767.04
31/01/2018 01:00	9676.32	9822.1	9514.96	9742.96	1334.04	12887220.21	9660.29
31/01/2018 02:00	9742.99	10027.19	9723.99	9994.2	669.19	6603470.99	9867.87
31/01/2018 03:00	9987.39	9994.14	9781.79	9850	582.99	5751613.8	9865.76
31/01/2018 04:00	9876.06	9876.06	9692.16	9814.89	428	4179056.84	9764.12
31/01/2018 05:00	9814.99	9927.54	9618.77	9873.99	577	5632520.22	9761.73
31/01/2018 06:00	9860.1	10074.51	9808.58	9989.09	415.88	4143260.69	9962.72
31/01/2018 07:00	9988.99	10190	9970.1	10189.42	615.12	6226282.91	10122.06
31/01/2018 08:00	10173.45	10229.49	10074.41	10134.17	421.44	4283583.25	10164.16
31/01/2018 09:00	10134.17	10154.17	9931.09	10060	479.19	4814702.78	10047.68
31/01/2018 10:00	10055.52	10195	10050.36	10141.4	204.96	2074713.38	10122.3
31/01/2018 11:00	10101	10320	10034.31	10230	519.83	5311769.42	10218.21
31/01/2018 12:00	10230.46	10324	10164.24	10280.52	440.04	4509620.85	10248.25
31/01/2018 13:00	10298.7	10298.7	10027.19	10056.34	470.87	4777210.36	10145.51
31/01/2018 14:00	10056	10122.96	9804.37	9910	651.37	6499969.91	9978.87
31/01/2018 15:00	9895.33	10010	9871.66	9945.92	397.75	3954168.66	9941.28
31/01/2018 16:00	9962.79	9999	9762.59	9962.49	684.65	6767155.44	9884.08
31/01/2018 17:00	9987.45	10075	9912.79	9951	571.58	5723531.12	10013.46
31/01/2018 18:00	9951	10060	9923.7	9974.52	272.22	2722230.53	10000.07
31/01/2018 19:00	9974.91	10037.21	9867	9995	393.99	3920382.75	9950.39
31/01/2018 20:00	9999.03	10063	9932.23	10063	395.21	3962608.73	10026.52
31/01/2018 21:00	10049.02	10063	9936.29	9961.81	254.2	2539737.21	9991.04
31/01/2018 22:00	9967	10096.26	9966.02	10044.14	302.01	3029127.91	10029.89
31/01/2018 23:00	10046.68	10153.59	9972.22	10149	560.09	5647446.92	10083.13
01/02/2018 00:00	10148.99	10187.56	10095	10109.49	565.14	5719430.1	10120.43
01/02/2018 01:00	10115.43	10169.32	10050	10109.21	263.56	2662642.33	10102.67
01/02/2018 02:00	10109.21	10162.23	10093.1	10103.48	181.01	1830666.94	10113.76
01/02/2018 03:00	10096.01	10139.61	9836	9946.88	323.31	3221519.61	9964.21
01/02/2018 04:00	9941.33	10110	9880	10091.5	412.54	4129981.48	10011.12
01/02/2018 05:00	10092.62	10169.87	10073.97	10137.37	227.14	2300410.71	10127.75
01/02/2018 06:00	10137.43	10166.09	10014.8	10050.95	332	3347293.64	10082.24
01/02/2018 07:00	10050.95	10119.48	10007	10010.02	391.43	3942219.95	10071.34
01/02/2018 08:00	10010.06	10017.72	9706.94	9853.43	895.36	8829617.62	9861.58
01/02/2018 09:00	9843.5	9896.54	9506.9	9522.37	1239.31	11943231.88	9637.04
01/02/2018 10:00	9522.37	9610.05	9333	9357.69	2170.86	20483026.66	9435.46
01/02/2018 11:00	9363.44	9562	9359.97	9432	753.69	7141988.4	9476.08
01/02/2018 12:00	9456.69	9534.72	9165.4	9304.39	1476.51	13714364.12	9288.34
01/02/2018 13:00	9308.45	9342.87	9022.46	9151	2021.23	18529056.03	9167.24
01/02/2018 14:00	9151.8	9396.91	9120	9291.75	1205.42	11172676.42	9268.69
01/02/2018 15:00	9286.99	9324.99	9145.56	9216.99	1107.78	10253923.66	9256.27
01/02/2018 16:00	9216.99	9225.1	8820.96	8936.12	2334.45	20996921.91	8994.39
01/02/2018 17:00	8920.41	9051.48	8858.49	8947	1378.72	12357564.32	8963.1
01/02/2018 18:00	8943.74	9050	8896	8970	1332.15	11957493.13	8976.08
01/02/2018 19:00	8970	8989.21	8668	8729.14	1795.63	15746978.48	8769.61
01/02/2018 20:00	8710.23	9165.19	8455	9073.52	3657.92	32062959.02	8765.34
01/02/2018 21:00	9099.99	9234.1	8964.75	9098.96	986.59	8993961.46	9116.25
01/02/2018 22:00	9090.03	9126.68	8860.46	8888.8	714.5	6415146.87	8978.45
01/02/2018 23:00	8888.81	9115.08	8850.34	8998.99	590.37	5314724.85	9002.43
02/02/2018 00:00	9010.87	9022.82	8589.1	8711.48	1736.61	15180991.73	8741.76
02/02/2018 01:00	8700	8772.96	8560	8611.15	1367.51	11829843.88	8650.67
02/02/2018 02:00	8632.77	8843.18	8571	8828.26	624.42	5429656.73	8695.55
02/02/2018 03:00	8843.18	8888	8632.1	8669.76	1020.72	8923606.51	8742.47
02/02/2018 04:00	8650.11	8707.9	8500	8630	976.67	8381151.43	8581.32
02/02/2018 05:00	8630	8701.55	8460.02	8568.57	1193.19	10260371.03	8599.08
02/02/2018 06:00	8571.62	8616.19	8314.1	8524.98	1779.54	15022088.03	8441.58
02/02/2018 07:00	8524.98	8666	8387.14	8426.95	1197.75	10207819.59	8522.51
02/02/2018 08:00	8415.01	8430	8250	8265.15	1335.62	11105225.59	8314.63
02/02/2018 09:00	8250.18	8422.4	8094.8	8286.54	3197.97	26361014.08	8243.04
02/02/2018 10:00	8286.54	8305	8060	8088.18	2695.02	21918188.55	8132.86
02/02/2018 11:00	8092.01	8196.58	7910	7999.9	3403.02	27342828.9	8034.87
02/02/2018 12:00	8000	8200	7625.25	8100	6767.88	53116270.06	7848.29
02/02/2018 13:00	8100	8806.26	8100	8769.95	4377.4	37153496.5	8487.57
02/02/2018 14:00	8769.95	8887.99	8401	8621.24	2872.56	24907897.45	8670.96
02/02/2018 15:00	8621.24	9000.77	8571.49	8973.35	1209.61	10611831.99	8772.95
02/02/2018 16:00	9000.77	9096.79	8872.47	9090	1522.66	13685926.38	8988.17
02/02/2018 17:00	9089.95	9090	8632.1	8688.13	1401.39	12405446.11	8852.24
02/02/2018 18:00	8688.14	8828.27	8503.74	8580	1404.43	12148039.01	8649.79
02/02/2018 19:00	8551.19	8715	8451	8594.8	1211	10392541.62	8581.77
02/02/2018 20:00	8587.89	8749	8515.8	8566.2	612.41	5288935.85	8636.21
02/02/2018 21:00	8558.03	8675.31	8482.53	8568	499.93	4273924.9	8549.04
02/02/2018 22:00	8579.76	8850.34	8501.6	8758.41	1390.13	12091719.6	8698.25
02/02/2018 23:00	8766.24	8908.99	8723.82	8838.83	608.57	5384989.56	8848.62
03/02/2018 00:00	8838.29	8864.3	8679.58	8771.91	460.33	4042688.31	8782.06
03/02/2018 01:00	8746.61	8765.39	8520.99	8626.12	670.14	5781269.19	8626.94
03/02/2018 02:00	8626.12	8670.62	8503.53	8503.53	193.98	1664319.01	8579.69
03/02/2018 03:00	8501.1	8501.1	8170.71	8274.37	1384.01	11477822.33	8293.17
03/02/2018 04:00	8250	8482.53	8171.21	8400.1	660.51	5523226.74	8362.05
03/02/2018 05:00	8408.72	8478.75	8273.36	8454.98	400.83	3354726.92	8369.51
03/02/2018 06:00	8430.01	8717	8346.37	8626.04	790.08	6762125.8	8558.78
03/02/2018 07:00	8626.04	8712.3	8565.01	8641.64	420.25	3627824.68	8632.49
03/02/2018 08:00	8630	8983.93	8550	8902.92	1089.62	9621936.83	8830.53
03/02/2018 09:00	8906.99	9031.78	8850.34	8863.16	491.05	4386748.93	8933.35
03/02/2018 10:00	8863.15	8876.79	8740.54	8778.19	386.46	3402466.51	8804.19
03/02/2018 11:00	8769.02	9052.02	8700.06	9028	936.27	8336912.22	8904.43
03/02/2018 12:00	9042.98	9126	8916.89	9029.81	749.51	6762920.29	9023.16
03/02/2018 13:00	9029.61	9211.07	8939.18	9211.07	1447.03	13216542.04	9133.54
03/02/2018 14:00	9211.07	9396.91	9150.35	9341.8	1223.45	11383261.86	9304.2
03/02/2018 15:00	9341.77	9443.96	9165.19	9208.11	785.25	7322772.75	9325.45
03/02/2018 16:00	9207.54	9280.33	9051	9280.33	705.33	6475782.66	9181.22
03/02/2018 17:00	9280.33	9350.1	9157	9202.85	401.97	3722232.25	9260.07
03/02/2018 18:00	9178.89	9396.91	9119.53	9386.72	450.81	4174897.87	9260.97
03/02/2018 19:00	9391.3	9396.9	9230	9310	370.8	3456970.44	9322.95
03/02/2018 20:00	9295.31	9491.2	9235.7	9274.36	822.58	7717730.27	9382.35
03/02/2018 21:00	9262.18	9285.23	9100	9168	545.55	5013477.2	9189.79
03/02/2018 22:00	9168	9198.7	9027.77	9098.6	422.55	3853420.47	9119.4
03/02/2018 23:00	9091	9228	9006.39	9225.86	400.01	3631323.91	9078.1
04/02/2018 00:00	9225.31	9225.31	9041.01	9097.25	391.05	3563063.61	9111.51
04/02/2018 01:00	9072.76	9140	8917.67	8930.3	368.34	3326386.31	9030.78
04/02/2018 02:00	8917.67	9114.98	8917.67	9062.26	307.9	2781946.69	9035.25
04/02/2018 03:00	9062.34	9213.96	9044.42	9189.75	259.13	2372949.7	9157.39
04/02/2018 04:00	9195	9211.52	9028.9	9047.59	480.63	4369026.08	9090.19
04/02/2018 05:00	9044.01	9249.2	9030.29	9249.2	250	2293517.09	9174.07
04/02/2018 06:00	9249.17	9350.09	9212.16	9223.9	436.88	4056236.59	9284.53
04/02/2018 07:00	9223.9	9287.44	9147	9192.98	215.23	1983261.64	9214.43
04/02/2018 08:00	9191.09	9221.14	9022	9055.81	263.91	2398441.69	9088.25
04/02/2018 09:00	9055.81	9055.81	8711	8820	1024.06	9067288.97	8854.29
04/02/2018 10:00	8823.02	8843.04	8632.1	8764	892.43	7781399.79	8719.37
04/02/2018 11:00	8746.26	8939.99	8653.79	8660.61	616.22	5443444.01	8833.57
04/02/2018 12:00	8658.1	8734.34	8398.24	8715.1	1529.27	13044856.72	8530.14
04/02/2018 13:00	8717.51	8757.61	8570	8694.55	576.9	5005117.6	8675.86
04/02/2018 14:00	8693.16	8859.01	8612.7	8619.85	501.57	4386558	8745.7
04/02/2018 15:00	8617.1	8703.75	8294.04	8372.37	1302.87	10986489.38	8432.51
04/02/2018 16:00	8374.07	8478.26	8189.32	8458	1102.17	9179731.27	8328.8
04/02/2018 17:00	8461.38	8560	8371.05	8476.78	715.26	6059183.25	8471.3
04/02/2018 18:00	8469.78	8546.29	8252.72	8301.65	612.42	5115201.96	8352.49
04/02/2018 19:00	8301.65	8301.65	8100.27	8165.01	1083.27	8881680.52	8198.98
04/02/2018 20:00	8165.04	8225.73	7825	8105.8	3651.3	29135146.55	7979.38
04/02/2018 21:00	8102	8249.92	7972.39	8086.15	1130.99	9198001.01	8132.72
04/02/2018 22:00	8075.84	8416.03	8049.22	8388.52	699.94	5796286.29	8281.07
04/02/2018 23:00	8387.58	8400	8150.33	8191	698.94	5780417.83	8270.22
05/02/2018 00:00	8190.78	8331.07	8150.52	8217.99	357.91	2955580.96	8257.86
05/02/2018 01:00	8202.23	8202.23	7870.35	8076.23	1339.24	10711555.58	7998.23
05/02/2018 02:00	8057.8	8108.19	7850	8019.99	809.35	6445427.85	7963.69
05/02/2018 03:00	8003.16	8230.51	8000	8116.38	553.97	4498497.21	8120.45
05/02/2018 04:00	8116.38	8300	7969.22	8278.56	650.94	5309170.11	8156.1
05/02/2018 05:00	8278.56	8335.56	8156.1	8179.9	354.4	2926771.83	8258.34
05/02/2018 06:00	8156.11	8298.65	8043.99	8050	710.55	5820746.6	8191.91
05/02/2018 07:00	8043.99	8101.32	7876	7980.92	959.97	7665954.91	7985.66
